ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.0096,7.975,7.109,,,,,,,,,,336.0,-29.72,-42.69,-56.02,20.44,-45.93,-22.95,0.0,1018.79,72.223,50.37314,-4.139013,81.0,NaN,,19.69,3.0,73.6,13 / 17,"$GPGSV,3,3,12,26,60,157,35,27,50,277,30,29,05,081,21,31,00,000,26*7E::$GPGGA,183700,5022.388420,N,00408.340785,W,2,12,0.6,34.0,M,47.0,M,,*6E::$GPVTG,73.6,T,73.6,M,10.6,N,19.7,K,D*2E::$GLGSV,1,1,0,*79::$GPRMC,183700,A,5022.388420,N,00408.340785,W,10.6,73.6,260417,4.8,W,D*1D::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.6*36",107016,2017-04-26 19:37:23:611
0.6725,3.5994,7.4908,,,,,,,,,,1142.0,-35.56,-40.67,-55.3,312.32,-54.54,-57.8,0.0,1018.79,72.223,50.37314,-4.139013,81.0,NaN,,19.69,3.0,73.6,13 / 17,"$GPGSV,3,3,12,26,60,157,35,27,50,277,30,29,05,081,21,31,00,000,26*7E::$GPGGA,183700,5022.388420,N,00408.340785,W,2,12,0.6,34.0,M,47.0,M,,*6E::$GPVTG,73.6,T,73.6,M,10.6,N,19.7,K,D*2E::$GLGSV,1,1,0,*79::$GPRMC,183700,A,5022.388420,N,00408.340785,W,10.6,73.6,260417,4.8,W,D*1D::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.6*36",107216,2017-04-26 19:37:23:811
-2.6309,7.307,3.1753,,,,,,,,,,287.0,-34.65,-40.69,-56.87,110.49,-25.58,-5.13,0.0,1018.8,72.203,50.37314,-4.139013,81.0,NaN,,19.69,3.0,73.6,13 / 17,"$GPGSV,3,3,12,26,60,157,35,27,50,277,30,29,05,081,21,31,00,000,26*7E::$GPGGA,183700,5022.388420,N,00408.340785,W,2,12,0.6,34.0,M,47.0,M,,*6E::$GPVTG,73.6,T,73.6,M,10.6,N,19.7,K,D*2E::$GLGSV,1,1,0,*79::$GPRMC,183700,A,5022.388420,N,00408.340785,W,10.6,73.6,260417,4.8,W,D*1D::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.6*36",107417,2017-04-26 19:37:24:012
-2.6309,7.307,3.1753,,,,,,,,,,287.0,-28.84,-41.96,-58.99,87.32,-60.56,39.64,0.0,1018.8,72.367,50.37314,-4.139013,81.0,NaN,,19.69,3.0,73.6,13 / 17,"$GPGSV,3,3,12,26,60,157,35,27,50,277,30,29,05,081,21,31,00,000,26*7E::$GPGGA,183700,5022.388420,N,00408.340785,W,2,12,0.6,34.0,M,47.0,M,,*6E::$GPVTG,73.6,T,73.6,M,10.6,N,19.7,K,D*2E::$GLGSV,1,1,0,*79::$GPRMC,183700,A,5022.388420,N,00408.340785,W,10.6,73.6,260417,4.8,W,D*1D::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.6*36",107617,2017-04-26 19:37:24:212
-5.6129,7.3474,7.88,,,,,,,,,,291.0,-28.84,-41.96,-58.99,87.32,-60.56,39.64,0.0,1018.82,72.367,50.37314,-4.139013,81.0,NaN,,19.69,3.0,73.6,13 / 17,"$GPGSV,3,3,12,26,60,157,35,27,50,277,30,29,05,081,21,31,00,000,26*7E::$GPGGA,183700,5022.388420,N,00408.340785,W,2,12,0.6,34.0,M,47.0,M,,*6E::$GPVTG,73.6,T,73.6,M,10.6,N,19.7,K,D*2E::$GLGSV,1,1,0,*79::$GPRMC,183700,A,5022.388420,N,00408.340785,W,10.6,73.6,260417,4.8,W,D*1D::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.6*36",107817,2017-04-26 19:37:24:412
3.8653,9.5679,3.5995,,,,,,,,,,291.0,-24.31,-44.73,-59.18,105.78,-37.21,35.46,0.0,1018.79,71.276,50.37314,-4.139013,81.0,NaN,,19.69,3.0,73.6,17 / 27,"$GPGSV,3,3,12,26,60,157,33,27,50,277,27,29,05,081,20,31,00,000,23*7A::$GPGGA,183701,5022.389697,N,00408.336926,W,2,12,0.6,34.0,M,47.0,M,,*66::$GPVTG,61.8,T,61.8,M,10.4,N,19.2,K,D*29::$GLGSV,3,3,10,68,21,068,40,76,02,338,*68::$GPRMC,183701,A,5022.389697,N,00408.336926,W,10.4,61.8,260417,4.8,W,D*1A::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.7*37",108017,2017-04-26 19:37:24:612
3.8209,8.3368,5.6013,,,,,,,,,,1165.0,-27.33,-45.72,-56.08,333.64,-50.88,-34.3,0.0,1018.79,68.459,50.37314,-4.139013,81.0,NaN,,19.69,3.0,73.6,17 / 27,"$GPGSV,3,3,12,26,60,157,33,27,50,277,27,29,05,081,20,31,00,000,23*7A::$GPGGA,183701,5022.389697,N,00408.336926,W,2,12,0.6,34.0,M,47.0,M,,*66::$GPVTG,61.8,T,61.8,M,10.4,N,19.2,K,D*29::$GLGSV,3,3,10,68,21,068,40,76,02,338,*68::$GPRMC,183701,A,5022.389697,N,00408.336926,W,10.4,61.8,260417,4.8,W,D*1A::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.7*37",108217,2017-04-26 19:37:24:812
2.8456,3.5146,11.2053,,,,,,,,,,1165.0,-32.95,-44.71,-54.43,143.72,-16.91,-14.25,0.0,1018.79,68.459,50.37314,-4.139013,81.0,NaN,,19.69,3.0,73.6,17 / 27,"$GPGSV,3,3,12,26,60,157,33,27,50,277,27,29,05,081,20,31,00,000,23*7A::$GPGGA,183701,5022.389697,N,00408.336926,W,2,12,0.6,34.0,M,47.0,M,,*66::$GPVTG,61.8,T,61.8,M,10.4,N,19.2,K,D*29::$GLGSV,3,3,10,68,21,068,40,76,02,338,*68::$GPRMC,183701,A,5022.389697,N,00408.336926,W,10.4,61.8,260417,4.8,W,D*1A::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.7*37",108416,2017-04-26 19:37:25:011
0.1666,9.0255,3.6316,,,,,,,,,,397.0,-31.52,-43.28,-56.26,38.33,-68.06,-2.63,0.0,1018.78,71.644,50.37314,-4.139013,81.0,NaN,,19.69,3.0,73.6,17 / 27,"$GPGSV,3,3,12,26,60,157,33,27,50,277,27,29,05,081,20,31,00,000,23*7A::$GPGGA,183701,5022.389697,N,00408.336926,W,2,12,0.6,34.0,M,47.0,M,,*66::$GPVTG,61.8,T,61.8,M,10.4,N,19.2,K,D*29::$GLGSV,3,3,10,68,21,068,40,76,02,338,*68::$GPRMC,183701,A,5022.389697,N,00408.336926,W,10.4,61.8,260417,4.8,W,D*1A::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.7*37",108617,2017-04-26 19:37:25:212
-4.5083,5.2126,9.7425,,,,,,,,,,424.0,-26.83,-43.36,-57.96,112.9,-25.9,24.83,0.0,1018.78,71.644,50.37317,-4.138882,81.0,NaN,,19.73,3.0,73.4,17 / 27,"$GPGSV,3,3,12,26,60,157,33,27,50,277,27,29,05,081,20,31,00,000,23*7A::$GPGGA,183701,5022.389697,N,00408.336926,W,2,12,0.6,34.0,M,47.0,M,,*66::$GPVTG,61.8,T,61.8,M,10.4,N,19.2,K,D*29::$GLGSV,3,3,10,68,21,068,40,76,02,338,*68::$GPRMC,183701,A,5022.389697,N,00408.336926,W,10.4,61.8,260417,4.8,W,D*1A::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.7*37",108818,2017-04-26 19:37:25:413
1.5902,7.4714,3.859,,,,,,,,,,424.0,-26.29,-43.12,-56.45,4.7,-60.81,-22.4,0.0,1018.76,71.708,50.37317,-4.138882,81.0,NaN,,19.73,3.0,73.4,17 / 27,"$GPGSV,3,3,12,26,60,157,34,27,50,277,28,29,05,081,20,31,00,000,18*7A::$GPGGA,183702,5022.390157,N,00408.332919,W,2,12,0.7,34.0,M,47.0,M,,*6F::$GPVTG,73.4,T,73.4,M,10.7,N,19.7,K,D*2F::$GLGSV,3,3,10,68,21,068,43,76,02,338,*6B::$GPRMC,183702,A,5022.390157,N,00408.332919,W,10.7,73.4,260417,4.8,W,D*1E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,1.0,0.7,0.7*3E",109017,2017-04-26 19:37:25:612
4.3877,6.6939,-0.4534,,,,,,,,,,732.0,-28.47,-40.49,-52.38,10.82,-60.81,-22.4,0.0,1018.73,70.742,50.37317,-4.138882,81.0,NaN,,19.73,3.0,73.4,17 / 27,"$GPGSV,3,3,12,26,60,157,34,27,50,277,28,29,05,081,20,31,00,000,18*7A::$GPGGA,183702,5022.390157,N,00408.332919,W,2,12,0.7,34.0,M,47.0,M,,*6F::$GPVTG,73.4,T,73.4,M,10.7,N,19.7,K,D*2F::$GLGSV,3,3,10,68,21,068,43,76,02,338,*6B::$GPRMC,183702,A,5022.390157,N,00408.332919,W,10.7,73.4,260417,4.8,W,D*1E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,1.0,0.7,0.7*3E",109217,2017-04-26 19:37:25:812
-0.6307,6.2502,0.3592,,,,,,,,,,732.0,-28.18,-38.44,-50.24,267.88,-56.62,-95.9,0.0,1018.73,70.742,50.37317,-4.138882,81.0,NaN,,19.73,3.0,73.4,17 / 27,"$GPGSV,3,3,12,26,60,157,34,27,50,277,28,29,05,081,20,31,00,000,18*7A::$GPGGA,183702,5022.390157,N,00408.332919,W,2,12,0.7,34.0,M,47.0,M,,*6F::$GPVTG,73.4,T,73.4,M,10.7,N,19.7,K,D*2F::$GLGSV,3,3,10,68,21,068,43,76,02,338,*6B::$GPRMC,183702,A,5022.390157,N,00408.332919,W,10.7,73.4,260417,4.8,W,D*1E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,1.0,0.7,0.7*3E",109420,2017-04-26 19:37:26:015
-5.8811,6.4563,7.1507,,,,,,,,,,486.0,-26.49,-36.75,-48.84,109.52,-34.89,39.44,0.0,1018.72,70.445,50.37317,-4.138882,81.0,NaN,,19.73,3.0,73.4,17 / 27,"$GPGSV,3,3,12,26,60,157,34,27,50,277,28,29,05,081,20,31,00,000,18*7A::$GPGGA,183702,5022.390157,N,00408.332919,W,2,12,0.7,34.0,M,47.0,M,,*6F::$GPVTG,73.4,T,73.4,M,10.7,N,19.7,K,D*2F::$GLGSV,3,3,10,68,21,068,43,76,02,338,*6B::$GPRMC,183702,A,5022.390157,N,00408.332919,W,10.7,73.4,260417,4.8,W,D*1E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,1.0,0.7,0.7*3E",109617,2017-04-26 19:37:26:212
-2.2499,6.9457,7.19,,,,,,,,,,432.0,-25.04,-36.49,-48.1,109.27,-34.89,39.44,0.0,1018.72,70.445,50.37317,-4.138882,81.0,NaN,,19.73,3.0,73.4,17 / 27,"$GPGSV,3,3,12,26,60,157,34,27,50,277,28,29,05,081,20,31,00,000,18*7A::$GPGGA,183702,5022.390157,N,00408.332919,W,2,12,0.7,34.0,M,47.0,M,,*6F::$GPVTG,73.4,T,73.4,M,10.7,N,19.7,K,D*2F::$GLGSV,3,3,10,68,21,068,43,76,02,338,*6B::$GPRMC,183702,A,5022.390157,N,00408.332919,W,10.7,73.4,260417,4.8,W,D*1E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,1.0,0.7,0.7*3E",109818,2017-04-26 19:37:26:413
0.5576,7.5848,7.4886,,,,,,,,,,432.0,-24.77,-36.95,-48.28,77.13,-72.36,36.8,0.0,1018.73,69.772,50.37317,-4.138882,81.0,NaN,,19.73,3.0,73.4,17 / 27,"$GPGSV,3,3,12,26,60,157,36,27,50,277,29,29,05,081,20,31,00,000,21*73::$GPGGA,183703,5022.390603,N,00408.329312,W,2,12,0.7,34.0,M,47.0,M,,*63::$GPVTG,75.5,T,75.5,M,9.2,N,17.1,K,D*1A::$GLGSV,3,3,10,68,21,068,41,76,02,338,*69::$GPRMC,183703,A,5022.390603,N,00408.329312,W,9.2,75.5,260417,4.8,W,D*28::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,1.0,0.7,0.7*3E",110017,2017-04-26 19:37:26:612
-0.1491,5.6587,0.0489,,,,,,,,,,446.0,-24.18,-38.85,-48.51,99.06,-88.41,71.85,0.0,1018.72,71.746,50.37317,-4.138882,81.0,NaN,,19.73,3.0,73.4,17 / 27,"$GPGSV,3,3,12,26,60,157,36,27,50,277,29,29,05,081,20,31,00,000,21*73::$GPGGA,183703,5022.390603,N,00408.329312,W,2,12,0.7,34.0,M,47.0,M,,*63::$GPVTG,75.5,T,75.5,M,9.2,N,17.1,K,D*1A::$GLGSV,3,3,10,68,21,068,41,76,02,338,*69::$GPRMC,183703,A,5022.390603,N,00408.329312,W,9.2,75.5,260417,4.8,W,D*28::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,1.0,0.7,0.7*3E",110217,2017-04-26 19:37:26:812
0.2401,7.964,9.4484,,,,,,,,,,446.0,-23.5,-40.87,-49.06,99.12,-88.41,71.85,0.0,1018.72,71.746,50.37317,-4.138882,81.0,NaN,,19.73,3.0,73.4,17 / 27,"$GPGSV,3,3,12,26,60,157,36,27,50,277,29,29,05,081,20,31,00,000,21*73::$GPGGA,183703,5022.390603,N,00408.329312,W,2,12,0.7,34.0,M,47.0,M,,*63::$GPVTG,75.5,T,75.5,M,9.2,N,17.1,K,D*1A::$GLGSV,3,3,10,68,21,068,41,76,02,338,*69::$GPRMC,183703,A,5022.390603,N,00408.329312,W,9.2,75.5,260417,4.8,W,D*28::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,1.0,0.7,0.7*3E",110417,2017-04-26 19:37:27:012
1.7018,3.6418,4.7409,,,,,,,,,,414.0,-23.5,-40.87,-49.06,99.12,-88.41,71.85,0.0,1018.71,72.334,50.37317,-4.138882,81.0,NaN,,19.73,3.0,73.4,17 / 27,"$GPGSV,3,3,12,26,60,157,36,27,50,277,29,29,05,081,20,31,00,000,21*73::$GPGGA,183703,5022.390603,N,00408.329312,W,2,12,0.7,34.0,M,47.0,M,,*63::$GPVTG,75.5,T,75.5,M,9.2,N,17.1,K,D*1A::$GLGSV,3,3,10,68,21,068,41,76,02,338,*69::$GPRMC,183703,A,5022.390603,N,00408.329312,W,9.2,75.5,260417,4.8,W,D*28::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,1.0,0.7,0.7*3E",110617,2017-04-26 19:37:27:212
2.4123,7.7186,2.8262,,,,,,,,,,525.0,-23.36,-43.34,-49.17,122.72,-35.87,-19.75,0.0,1018.71,72.334,50.373184,-4.138761,82.0,NaN,,14.76,3.0,79.6,17 / 27,"$GPGSV,3,3,12,26,60,157,36,27,50,277,29,29,05,081,20,31,00,000,21*73::$GPGGA,183703,5022.390603,N,00408.329312,W,2,12,0.7,34.0,M,47.0,M,,*63::$GPVTG,75.5,T,75.5,M,9.2,N,17.1,K,D*1A::$GLGSV,3,3,10,68,21,068,41,76,02,338,*69::$GPRMC,183703,A,5022.390603,N,00408.329312,W,9.2,75.5,260417,4.8,W,D*28::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,1.0,0.7,0.7*3E",110817,2017-04-26 19:37:27:412
-0.2237,8.5119,18.1015,,,,,,,,,,525.0,-23.8,-44.83,-49.7,333.73,-64.29,-40.48,0.0,1018.71,70.229,50.373184,-4.138761,82.0,NaN,,14.76,3.0,79.6,17 / 27,"$GPGSV,3,3,12,26,60,157,40,27,50,277,27,29,05,081,23,31,00,000,21*7F::$GPGGA,183704,5022.391130,N,00408.325645,W,2,12,0.6,35.0,M,47.0,M,,*69::$GPVTG,79.6,T,79.6,M,8.0,N,14.8,K,D*13::$GLGSV,3,3,10,68,21,068,40,76,02,338,*68::$GPRMC,183704,A,5022.391130,N,00408.325645,W,8.0,79.6,260417,4.8,W,D*2E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.6*36",111017,2017-04-26 19:37:27:612
-1.2007,6.6834,-3.3597,,,,,,,,,,528.0,-23.6,-45.7,-49.97,333.39,-64.29,-40.48,0.0,1018.73,71.081,50.373184,-4.138761,82.0,NaN,,14.76,3.0,79.6,17 / 27,"$GPGSV,3,3,12,26,60,157,40,27,50,277,27,29,05,081,23,31,00,000,21*7F::$GPGGA,183704,5022.391130,N,00408.325645,W,2,12,0.6,35.0,M,47.0,M,,*69::$GPVTG,79.6,T,79.6,M,8.0,N,14.8,K,D*13::$GLGSV,3,3,10,68,21,068,40,76,02,338,*68::$GPRMC,183704,A,5022.391130,N,00408.325645,W,8.0,79.6,260417,4.8,W,D*2E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.6*36",111217,2017-04-26 19:37:27:812
-1.3631,1.5224,5.5997,,,,,,,,,,528.0,-23.31,-46.96,-49.36,184.24,-61.91,160.33,0.0,1018.73,71.081,50.373184,-4.138761,82.0,NaN,,14.76,3.0,79.6,17 / 27,"$GPGSV,3,3,12,26,60,157,40,27,50,277,27,29,05,081,23,31,00,000,21*7F::$GPGGA,183704,5022.391130,N,00408.325645,W,2,12,0.6,35.0,M,47.0,M,,*69::$GPVTG,79.6,T,79.6,M,8.0,N,14.8,K,D*13::$GLGSV,3,3,10,68,21,068,40,76,02,338,*68::$GPRMC,183704,A,5022.391130,N,00408.325645,W,8.0,79.6,260417,4.8,W,D*2E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.6*36",111417,2017-04-26 19:37:28:012
3.2557,8.5853,6.2993,,,,,,,,,,556.0,-23.92,-48.13,-48.27,75.2,-56.56,11.59,0.0,1018.71,72.711,50.373184,-4.138761,82.0,NaN,,14.76,3.0,79.6,17 / 27,"$GPGSV,3,3,12,26,60,157,40,27,50,277,27,29,05,081,23,31,00,000,21*7F::$GPGGA,183704,5022.391130,N,00408.325645,W,2,12,0.6,35.0,M,47.0,M,,*69::$GPVTG,79.6,T,79.6,M,8.0,N,14.8,K,D*13::$GLGSV,3,3,10,68,21,068,40,76,02,338,*68::$GPRMC,183704,A,5022.391130,N,00408.325645,W,8.0,79.6,260417,4.8,W,D*2E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.6*36",111617,2017-04-26 19:37:28:212
-0.6257,4.7186,9.3309,,,,,,,,,,609.0,-24.5,-48.82,-47.7,76.74,-56.56,11.59,0.0,1018.71,71.917,50.373184,-4.138761,82.0,NaN,,14.76,3.0,79.6,17 / 27,"$GPGSV,3,3,12,26,60,157,40,27,50,277,27,29,05,081,23,31,00,000,21*7F::$GPGGA,183704,5022.391130,N,00408.325645,W,2,12,0.6,35.0,M,47.0,M,,*69::$GPVTG,79.6,T,79.6,M,8.0,N,14.8,K,D*13::$GLGSV,3,3,10,68,21,068,40,76,02,338,*68::$GPRMC,183704,A,5022.391130,N,00408.325645,W,8.0,79.6,260417,4.8,W,D*2E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.6*36",111817,2017-04-26 19:37:28:412
-0.3248,7.6676,6.849,,,,,,,,,,609.0,-23.11,-50.22,-47.3,132.85,-26.77,3.84,0.0,1018.71,71.917,50.373184,-4.138761,82.0,NaN,,14.76,3.0,79.6,17 / 27,"$GPGSV,3,3,12,26,60,157,42,27,50,277,30,29,05,081,23,31,00,000,21*7B::$GPGGA,183705,5022.390886,N,00408.322334,W,2,12,0.6,34.0,M,47.0,M,,*68::$GPVTG,94.8,T,94.8,M,7.1,N,13.1,K,D*13::$GLGSV,3,3,10,67,13,015,32,68,21,068,41*64::$GPRMC,183705,A,5022.390886,N,00408.322334,W,7.1,94.8,260417,4.8,W,D*2D::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.6*36",112017,2017-04-26 19:37:28:612
-1.6243,6.634,7.0032,,,,,,,,,,575.0,-19.52,-52.54,-45.33,112.51,-42.7,13.06,0.0,1018.72,69.942,50.373184,-4.138761,82.0,NaN,,14.76,3.0,79.6,17 / 27,"$GPGSV,3,3,12,26,60,157,42,27,50,277,30,29,05,081,23,31,00,000,21*7B::$GPGGA,183705,5022.390886,N,00408.322334,W,2,12,0.6,34.0,M,47.0,M,,*68::$GPVTG,94.8,T,94.8,M,7.1,N,13.1,K,D*13::$GLGSV,3,3,10,67,13,015,32,68,21,068,41*64::$GPRMC,183705,A,5022.390886,N,00408.322334,W,7.1,94.8,260417,4.8,W,D*2D::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.6*36",112217,2017-04-26 19:37:28:812
0.2382,7.612,3.0,,,,,,,,,,575.0,-16.19,-54.69,-41.54,121.1,-42.7,13.06,0.0,1018.72,69.942,50.373184,-4.138761,82.0,NaN,,14.76,3.0,79.6,17 / 27,"$GPGSV,3,3,12,26,60,157,42,27,50,277,30,29,05,081,23,31,00,000,21*7B::$GPGGA,183705,5022.390886,N,00408.322334,W,2,12,0.6,34.0,M,47.0,M,,*68::$GPVTG,94.8,T,94.8,M,7.1,N,13.1,K,D*13::$GLGSV,3,3,10,67,13,015,32,68,21,068,41*64::$GPRMC,183705,A,5022.390886,N,00408.322334,W,7.1,94.8,260417,4.8,W,D*2D::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.6*36",112417,2017-04-26 19:37:29:012
-1.4105,6.4536,7.7822,,,,,,,,,,399.0,-17.46,-55.25,-39.57,37.27,-68.43,-4.54,0.0,1018.69,72.729,50.373184,-4.138761,82.0,NaN,,14.76,3.0,79.6,17 / 27,"$GPGSV,3,3,12,26,60,157,42,27,50,277,30,29,05,081,23,31,00,000,21*7B::$GPGGA,183705,5022.390886,N,00408.322334,W,2,12,0.6,34.0,M,47.0,M,,*68::$GPVTG,94.8,T,94.8,M,7.1,N,13.1,K,D*13::$GLGSV,3,3,10,67,13,015,32,68,21,068,41*64::$GPRMC,183705,A,5022.390886,N,00408.322334,W,7.1,94.8,260417,4.8,W,D*2D::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.6*36",112616,2017-04-26 19:37:29:211
-1.5179,8.3723,5.0582,,,,,,,,,,407.0,-20.2,-55.43,-38.99,127.73,-39.21,10.27,0.0,1018.69,69.035,50.373184,-4.138761,82.0,NaN,,14.76,3.0,79.6,17 / 27,"$GPGSV,3,3,12,26,60,157,42,27,50,277,30,29,05,081,23,31,00,000,21*7B::$GPGGA,183705,5022.390886,N,00408.322334,W,2,12,0.6,34.0,M,47.0,M,,*68::$GPVTG,94.8,T,94.8,M,7.1,N,13.1,K,D*13::$GLGSV,3,3,10,67,13,015,32,68,21,068,41*64::$GPRMC,183705,A,5022.390886,N,00408.322334,W,7.1,94.8,260417,4.8,W,D*2D::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.6*36",112817,2017-04-26 19:37:29:412
-1.7354,6.8611,6.3758,,,,,,,,,,407.0,-22.88,-55.04,-38.31,116.58,-46.08,15.23,0.0,1018.68,69.035,50.37316,-4.138668,81.0,NaN,,12.02,3.0,126.1,17 / 27,"$GPGSV,3,3,12,26,60,157,42,27,50,277,30,29,05,081,23,31,00,000,21*7B::$GPGGA,183705,5022.390886,N,00408.322334,W,2,12,0.6,34.0,M,47.0,M,,*68::$GPVTG,94.8,T,94.8,M,7.1,N,13.1,K,D*13::$GLGSV,3,3,10,67,13,015,32,68,21,068,41*64::$GPRMC,183705,A,5022.390886,N,00408.322334,W,7.1,94.8,260417,4.8,W,D*2D::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,29,31,0.9,0.6,0.6*36",113016,2017-04-26 19:37:29:611
0.8637,7.3444,6.215,,,,,,,,,,453.0,-26.01,-53.36,-38.1,98.56,-49.49,-7.91,0.0,1018.71,70.971,50.37316,-4.138668,81.0,NaN,,12.02,3.0,126.1,16 / 27,"$GPGSV,3,3,12,27,50,277,29,29,05,081,26,31,00,000,24,08,15,270,*7D::$GPGGA,183706,5022.389582,N,00408.320101,W,2,11,0.7,34.0,M,47.0,M,,*6E::$GPVTG,126.1,T,126.1,M,6.5,N,12.0,K,D*16::$GLGSV,3,3,10,67,13,015,34,68,21,068,41*62::$GPRMC,183706,A,5022.389582,N,00408.320101,W,6.5,126.1,260417,4.8,W,D*1D::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*36",113217,2017-04-26 19:37:29:812
-0.4757,5.3899,5.3664,,,,,,,,,,453.0,-26.01,-53.36,-38.1,98.56,-49.49,-7.91,0.0,1018.71,70.971,50.37316,-4.138668,81.0,NaN,,12.02,3.0,126.1,16 / 27,"$GPGSV,3,3,12,27,50,277,29,29,05,081,26,31,00,000,24,08,15,270,*7D::$GPGGA,183706,5022.389582,N,00408.320101,W,2,11,0.7,34.0,M,47.0,M,,*6E::$GPVTG,126.1,T,126.1,M,6.5,N,12.0,K,D*16::$GLGSV,3,3,10,67,13,015,34,68,21,068,41*62::$GPRMC,183706,A,5022.389582,N,00408.320101,W,6.5,126.1,260417,4.8,W,D*1D::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*36",113416,2017-04-26 19:37:30:011
-1.3414,9.2565,8.1929,,,,,,,,,,467.0,-29.58,-51.02,-37.88,108.56,-45.01,5.07,0.0,1018.7,73.184,50.37316,-4.138668,81.0,NaN,,12.02,3.0,126.1,16 / 27,"$GPGSV,3,3,12,27,50,277,29,29,05,081,26,31,00,000,24,08,15,270,*7D::$GPGGA,183706,5022.389582,N,00408.320101,W,2,11,0.7,34.0,M,47.0,M,,*6E::$GPVTG,126.1,T,126.1,M,6.5,N,12.0,K,D*16::$GLGSV,3,3,10,67,13,015,34,68,21,068,41*62::$GPRMC,183706,A,5022.389582,N,00408.320101,W,6.5,126.1,260417,4.8,W,D*1D::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*36",113617,2017-04-26 19:37:30:212
