ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.2925,6.4601,5.6779,,,,,,,,,,317.0,-24.31,-52.41,-44.06,91.16,-48.65,-2.95,0.0,1020.96,71.568,50.368874,-4.137972,58.0,NaN,,27.25,4.0,165.9,9 / 14,"$GPGSV,3,3,09,29,03,082,*42::$GPGGA,184002,5022.128143,N,00408.276232,W,2,08,1.5,9.0,M,47.0,M,,*5E::$GPVTG,160.0,T,160.0,M,14.8,N,27.4,K,D*2A::$GLGSV,1,1,0,*79::$GPRMC,184002,A,5022.128143,N,00408.276232,W,14.8,160.0,260417,4.8,W,D*25::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",32604,2017-04-26 19:40:25:802
-0.082,7.2061,7.2071,,,,,,,,,,279.0,-24.31,-52.41,-44.06,91.16,-48.65,-2.95,0.0,1021.0,72.163,50.368874,-4.137972,58.0,NaN,,27.25,4.0,165.9,9 / 14,"$GPGSV,3,3,09,29,03,082,*42::$GPGGA,184002,5022.128143,N,00408.276232,W,2,08,1.5,9.0,M,47.0,M,,*5E::$GPVTG,160.0,T,160.0,M,14.8,N,27.4,K,D*2A::$GLGSV,1,1,0,*79::$GPRMC,184002,A,5022.128143,N,00408.276232,W,14.8,160.0,260417,4.8,W,D*25::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",32804,2017-04-26 19:40:26:002
0.4363,7.1506,8.0083,,,,,,,,,,279.0,-24.12,-52.75,-45.89,101.86,-44.99,0.65,0.0,1021.0,72.163,50.368874,-4.137972,58.0,NaN,,27.25,4.0,165.9,9 / 14,"$GPGSV,3,3,09,29,03,082,*42::$GPGGA,184002,5022.128143,N,00408.276232,W,2,08,1.5,9.0,M,47.0,M,,*5E::$GPVTG,160.0,T,160.0,M,14.8,N,27.4,K,D*2A::$GLGSV,1,1,0,*79::$GPRMC,184002,A,5022.128143,N,00408.276232,W,14.8,160.0,260417,4.8,W,D*25::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",33004,2017-04-26 19:40:26:202
-0.3086,6.8372,4.0455,,,,,,,,,,160.0,-24.29,-53.72,-46.55,110.97,-41.72,-3.12,0.0,1021.02,73.234,50.368736,-4.137867,56.0,NaN,,32.51,4.0,142.5,9 / 14,"$GPGSV,3,3,09,29,03,082,*42::$GPGGA,184002,5022.128143,N,00408.276232,W,2,08,1.5,9.0,M,47.0,M,,*5E::$GPVTG,160.0,T,160.0,M,14.8,N,27.4,K,D*2A::$GLGSV,1,1,0,*79::$GPRMC,184002,A,5022.128143,N,00408.276232,W,14.8,160.0,260417,4.8,W,D*25::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",33204,2017-04-26 19:40:26:402
0.126,5.4978,6.2851,,,,,,,,,,160.0,-24.58,-53.76,-46.04,70.17,-59.31,4.36,0.0,1021.02,69.54,50.368736,-4.137867,56.0,NaN,,32.51,4.0,142.5,9 / 15,"$GPGSV,3,3,10,08,16,271,,29,03,082,*71::$GPGGA,184003,5022.124158,N,00408.271994,W,2,08,1.5,9.0,M,47.0,M,,*59::$GPVTG,142.5,T,142.5,M,17.6,N,32.5,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184003,A,5022.124158,N,00408.271994,W,17.6,142.5,260417,4.8,W,D*2A::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",33404,2017-04-26 19:40:26:602
1.3041,5.2209,8.9356,,,,,,,,,,134.0,-23.94,-53.36,-45.7,111.96,-41.17,-1.15,0.0,1021.05,69.54,50.368736,-4.137867,56.0,NaN,,32.51,4.0,142.5,9 / 15,"$GPGSV,3,3,10,08,16,271,,29,03,082,*71::$GPGGA,184003,5022.124158,N,00408.271994,W,2,08,1.5,9.0,M,47.0,M,,*59::$GPVTG,142.5,T,142.5,M,17.6,N,32.5,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184003,A,5022.124158,N,00408.271994,W,17.6,142.5,260417,4.8,W,D*2A::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",33604,2017-04-26 19:40:26:802
-0.5323,7.5367,9.2172,,,,,,,,,,116.0,-21.61,-53.9,-46.55,145.6,-30.03,-8.3,0.0,1021.04,72.221,50.368736,-4.137867,56.0,NaN,,32.51,4.0,142.5,9 / 15,"$GPGSV,3,3,10,08,16,271,,29,03,082,*71::$GPGGA,184003,5022.124158,N,00408.271994,W,2,08,1.5,9.0,M,47.0,M,,*59::$GPVTG,142.5,T,142.5,M,17.6,N,32.5,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184003,A,5022.124158,N,00408.271994,W,17.6,142.5,260417,4.8,W,D*2A::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",33804,2017-04-26 19:40:27:002
1.1873,3.0721,6.0925,,,,,,,,,,116.0,-19.99,-54.63,-46.58,121.07,-39.23,3.31,0.0,1021.04,74.638,50.368736,-4.137867,56.0,NaN,,32.51,4.0,142.5,9 / 15,"$GPGSV,3,3,10,08,16,271,,29,03,082,*71::$GPGGA,184003,5022.124158,N,00408.271994,W,2,08,1.5,9.0,M,47.0,M,,*59::$GPVTG,142.5,T,142.5,M,17.6,N,32.5,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184003,A,5022.124158,N,00408.271994,W,17.6,142.5,260417,4.8,W,D*2A::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",34004,2017-04-26 19:40:27:202
-1.5703,6.0339,9.8586,,,,,,,,,,112.0,-18.91,-55.01,-45.65,160.39,-26.33,-11.03,0.0,1021.17,74.638,50.368736,-4.137867,56.0,NaN,,32.51,4.0,142.5,9 / 15,"$GPGSV,3,3,10,08,16,271,,29,03,082,*71::$GPGGA,184003,5022.124158,N,00408.271994,W,2,08,1.5,9.0,M,47.0,M,,*59::$GPVTG,142.5,T,142.5,M,17.6,N,32.5,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184003,A,5022.124158,N,00408.271994,W,17.6,142.5,260417,4.8,W,D*2A::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",34204,2017-04-26 19:40:27:402
0.9532,3.8905,8.9563,,,,,,,,,,112.0,-17.55,-54.39,-44.94,134.81,-31.15,9.05,0.0,1021.17,69.676,50.368736,-4.137867,56.0,NaN,,32.51,4.0,142.5,9 / 16,"$GPGSV,3,3,11,08,16,271,,20,20,047,,29,03,082,*43::$GPGGA,184004,5022.120357,N,00408.267500,W,2,08,1.5,9.0,M,47.0,M,,*51::$GPVTG,143.6,T,143.6,M,16.4,N,30.3,K,D*25::$GLGSV,1,1,0,*79::$GPRMC,184004,A,5022.120357,N,00408.267500,W,16.4,143.6,260417,4.8,W,D*23::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",34404,2017-04-26 19:40:27:602
-0.6163,5.8953,6.9911,,,,,,,,,,132.0,-16.46,-54.37,-45.3,160.31,-23.36,-6.07,0.0,1021.16,69.676,50.368736,-4.137867,56.0,NaN,,32.51,4.0,142.5,9 / 16,"$GPGSV,3,3,11,08,16,271,,20,20,047,,29,03,082,*43::$GPGGA,184004,5022.120357,N,00408.267500,W,2,08,1.5,9.0,M,47.0,M,,*51::$GPVTG,143.6,T,143.6,M,16.4,N,30.3,K,D*25::$GLGSV,1,1,0,*79::$GPRMC,184004,A,5022.120357,N,00408.267500,W,16.4,143.6,260417,4.8,W,D*23::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",34604,2017-04-26 19:40:27:802
-0.6934,4.7737,6.3139,,,,,,,,,,148.0,-16.79,-55.05,-45.44,124.29,-40.03,5.04,0.0,1021.2,71.125,50.368736,-4.137867,56.0,NaN,,32.51,4.0,142.5,9 / 16,"$GPGSV,3,3,11,08,16,271,,20,20,047,,29,03,082,*43::$GPGGA,184004,5022.120357,N,00408.267500,W,2,08,1.5,9.0,M,47.0,M,,*51::$GPVTG,143.6,T,143.6,M,16.4,N,30.3,K,D*25::$GLGSV,1,1,0,*79::$GPRMC,184004,A,5022.120357,N,00408.267500,W,16.4,143.6,260417,4.8,W,D*23::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",34804,2017-04-26 19:40:28:002
1.1717,4.1153,9.2225,,,,,,,,,,148.0,-18.11,-54.59,-44.65,128.71,-36.93,6.27,0.0,1021.2,72.768,50.368736,-4.137867,56.0,NaN,,32.51,4.0,142.5,9 / 16,"$GPGSV,3,3,11,08,16,271,,20,20,047,,29,03,082,*43::$GPGGA,184004,5022.120357,N,00408.267500,W,2,08,1.5,9.0,M,47.0,M,,*51::$GPVTG,143.6,T,143.6,M,16.4,N,30.3,K,D*25::$GLGSV,1,1,0,*79::$GPRMC,184004,A,5022.120357,N,00408.267500,W,16.4,143.6,260417,4.8,W,D*23::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",35004,2017-04-26 19:40:28:202
-0.7103,4.6122,6.8556,,,,,,,,,,152.0,-19.27,-53.61,-44.59,156.52,-23.88,-7.24,0.0,1021.25,72.768,50.368614,-4.137732,56.0,NaN,,25.81,3.0,146.4,8 / 15,"$GPGSV,3,1,10,04,00,000,38,07,14,323,33,10,13,149,42,16,80,243,33*76::$GPGGA,184004,5022.120357,N,00408.267500,W,2,08,1.5,9.0,M,47.0,M,,*51::$GPVTG,143.6,T,143.6,M,16.4,N,30.3,K,D*25::$GLGSV,1,1,0,*79::$GPRMC,184004,A,5022.120357,N,00408.267500,W,16.4,143.6,260417,4.8,W,D*23::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",35205,2017-04-26 19:40:28:403
0.0818,5.8825,9.0046,,,,,,,,,,152.0,-19.8,-53.31,-45.02,135.11,-33.15,-0.52,0.0,1021.25,71.698,50.368614,-4.137732,56.0,NaN,,25.81,3.0,146.4,8 / 15,"$GPGSV,3,3,10,20,20,047,,29,03,082,*79::$GPGGA,184005,5022.116826,N,00408.263936,W,2,07,1.8,9.0,M,47.0,M,,*57::$GPVTG,146.4,T,146.4,M,13.9,N,25.8,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184005,A,5022.116826,N,00408.263936,W,13.9,146.4,260417,4.8,W,D*28::$GPGSA,A,3,04,07,10,16,18,21,26,,,,,,1.9,1.8,0.8*30",35404,2017-04-26 19:40:28:602
0.1393,4.941,8.4319,,,,,,,,,,155.0,-19.41,-53.63,-45.22,142.38,-30.37,-0.95,0.0,1021.28,71.698,50.368614,-4.137732,56.0,NaN,,25.81,3.0,146.4,8 / 15,"$GPGSV,3,3,10,20,20,047,,29,03,082,*79::$GPGGA,184005,5022.116826,N,00408.263936,W,2,07,1.8,9.0,M,47.0,M,,*57::$GPVTG,146.4,T,146.4,M,13.9,N,25.8,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184005,A,5022.116826,N,00408.263936,W,13.9,146.4,260417,4.8,W,D*28::$GPGSA,A,3,04,07,10,16,18,21,26,,,,,,1.9,1.8,0.8*30",35604,2017-04-26 19:40:28:802
-1.6528,6.7847,6.2105,,,,,,,,,,155.0,-19.41,-53.63,-45.22,142.38,-30.37,-0.95,0.0,1021.28,72.85,50.368614,-4.137732,56.0,NaN,,25.81,3.0,146.4,8 / 15,"$GPGSV,3,3,10,20,20,047,,29,03,082,*79::$GPGGA,184005,5022.116826,N,00408.263936,W,2,07,1.8,9.0,M,47.0,M,,*57::$GPVTG,146.4,T,146.4,M,13.9,N,25.8,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184005,A,5022.116826,N,00408.263936,W,13.9,146.4,260417,4.8,W,D*28::$GPGSA,A,3,04,07,10,16,18,21,26,,,,,,1.9,1.8,0.8*30",35803,2017-04-26 19:40:29:001
0.231,5.4624,8.9475,,,,,,,,,,150.0,-18.95,-53.96,-45.34,106.93,-46.55,14.9,0.0,1021.28,72.82,50.368614,-4.137732,56.0,NaN,,25.81,3.0,146.4,8 / 15,"$GPGSV,3,3,10,20,20,047,,29,03,082,*79::$GPGGA,184005,5022.116826,N,00408.263936,W,2,07,1.8,9.0,M,47.0,M,,*57::$GPVTG,146.4,T,146.4,M,13.9,N,25.8,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184005,A,5022.116826,N,00408.263936,W,13.9,146.4,260417,4.8,W,D*28::$GPGSA,A,3,04,07,10,16,18,21,26,,,,,,1.9,1.8,0.8*30",36004,2017-04-26 19:40:29:202
-0.263,5.502,4.7847,,,,,,,,,,145.0,-18.91,-54.69,-44.39,100.02,-48.95,3.15,0.0,1021.3,72.82,50.368614,-4.137732,56.0,NaN,,25.81,3.0,146.4,8 / 15,"$GPGSV,3,3,10,20,20,047,,29,03,082,*79::$GPGGA,184005,5022.116826,N,00408.263936,W,2,07,1.8,9.0,M,47.0,M,,*57::$GPVTG,146.4,T,146.4,M,13.9,N,25.8,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184005,A,5022.116826,N,00408.263936,W,13.9,146.4,260417,4.8,W,D*28::$GPGSA,A,3,04,07,10,16,18,21,26,,,,,,1.9,1.8,0.8*30",36210,2017-04-26 19:40:29:408
-0.821,6.2351,6.1355,,,,,,,,,,145.0,-18.91,-54.69,-44.39,100.02,-48.95,3.15,0.0,1021.3,73.453,50.368614,-4.137732,56.0,NaN,,25.81,3.0,146.4,10 / 16,"$GPGSV,3,3,11,27,52,278,24,08,16,271,,29,03,082,*49::$GPGGA,184006,5022.113467,N,00408.261356,W,2,09,1.1,9.0,M,47.0,M,,*51::$GPVTG,147.8,T,147.8,M,12.3,N,22.9,K,D*2F::$GLGSV,1,1,0,*79::$GPRMC,184006,A,5022.113467,N,00408.261356,W,12.3,147.8,260417,4.8,W,D*2F::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,,,,1.3,1.1,0.8*34",36404,2017-04-26 19:40:29:602
-0.5279,4.917,8.6881,,,,,,,,,,150.0,-19.92,-54.41,-42.91,110.77,-45.21,7.62,0.0,1021.34,73.474,50.368614,-4.137732,56.0,NaN,,25.81,3.0,146.4,10 / 16,"$GPGSV,3,3,11,27,52,278,24,08,16,271,,29,03,082,*49::$GPGGA,184006,5022.113467,N,00408.261356,W,2,09,1.1,9.0,M,47.0,M,,*51::$GPVTG,147.8,T,147.8,M,12.3,N,22.9,K,D*2F::$GLGSV,1,1,0,*79::$GPRMC,184006,A,5022.113467,N,00408.261356,W,12.3,147.8,260417,4.8,W,D*2F::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,,,,1.3,1.1,0.8*34",36604,2017-04-26 19:40:29:802
-0.0391,4.7112,8.6507,,,,,,,,,,150.0,-20.8,-53.67,-41.95,138.98,-29.46,3.48,0.0,1021.34,73.474,50.368614,-4.137732,56.0,NaN,,25.81,3.0,146.4,10 / 16,"$GPGSV,3,3,11,27,52,278,24,08,16,271,,29,03,082,*49::$GPGGA,184006,5022.113467,N,00408.261356,W,2,09,1.1,9.0,M,47.0,M,,*51::$GPVTG,147.8,T,147.8,M,12.3,N,22.9,K,D*2F::$GLGSV,1,1,0,*79::$GPRMC,184006,A,5022.113467,N,00408.261356,W,12.3,147.8,260417,4.8,W,D*2F::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,,,,1.3,1.1,0.8*34",36804,2017-04-26 19:40:30:002
-0.9498,5.6728,8.3425,,,,,,,,,,176.0,-20.89,-52.65,-41.77,141.36,-28.57,0.26,0.0,1021.33,73.04,50.368614,-4.137732,56.0,NaN,,25.81,3.0,146.4,10 / 16,"$GPGSV,3,3,11,27,52,278,24,08,16,271,,29,03,082,*49::$GPGGA,184006,5022.113467,N,00408.261356,W,2,09,1.1,9.0,M,47.0,M,,*51::$GPVTG,147.8,T,147.8,M,12.3,N,22.9,K,D*2F::$GLGSV,1,1,0,*79::$GPRMC,184006,A,5022.113467,N,00408.261356,W,12.3,147.8,260417,4.8,W,D*2F::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,,,,1.3,1.1,0.8*34",37004,2017-04-26 19:40:30:202
0.9226,6.524,6.8171,,,,,,,,,,176.0,-20.87,-52.05,-42.58,128.55,-34.04,6.49,0.0,1021.35,73.04,50.368515,-4.137656,56.0,NaN,,16.13,4.0,151.8,10 / 16,"$GPGSV,3,3,11,27,52,278,24,08,16,271,,29,03,082,*49::$GPGGA,184006,5022.113467,N,00408.261356,W,2,09,1.1,9.0,M,47.0,M,,*51::$GPVTG,147.8,T,147.8,M,12.3,N,22.9,K,D*2F::$GLGSV,1,1,0,*79::$GPRMC,184006,A,5022.113467,N,00408.261356,W,12.3,147.8,260417,4.8,W,D*2F::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,,,,1.3,1.1,0.8*34",37204,2017-04-26 19:40:30:402
-1.937,5.2379,10.5451,,,,,,,,,,189.0,-20.73,-52.25,-43.63,111.22,-43.48,-7.71,0.0,1021.35,73.663,50.368515,-4.137656,56.0,NaN,,16.13,4.0,151.8,9 / 15,"$GPGSV,3,3,10,08,16,271,,29,03,082,*71::$GPGGA,184007,5022.111015,N,00408.259361,W,2,08,1.5,9.0,M,47.0,M,,*59::$GPVTG,151.8,T,151.8,M,8.7,N,16.1,K,D*1F::$GLGSV,1,1,0,*79::$GPRMC,184007,A,5022.111015,N,00408.259361,W,8.7,151.8,260417,4.8,W,D*1A::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",37410,2017-04-26 19:40:30:608
-0.6177,4.2131,6.0348,,,,,,,,,,203.0,-20.45,-52.36,-43.11,137.31,-26.04,10.41,0.0,1021.38,72.196,50.368515,-4.137656,56.0,NaN,,16.13,4.0,151.8,9 / 15,"$GPGSV,3,3,10,08,16,271,,29,03,082,*71::$GPGGA,184007,5022.111015,N,00408.259361,W,2,08,1.5,9.0,M,47.0,M,,*59::$GPVTG,151.8,T,151.8,M,8.7,N,16.1,K,D*1F::$GLGSV,1,1,0,*79::$GPRMC,184007,A,5022.111015,N,00408.259361,W,8.7,151.8,260417,4.8,W,D*1A::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",37604,2017-04-26 19:40:30:802
-1.9399,4.5022,8.9584,,,,,,,,,,203.0,-20.25,-51.48,-41.63,128.48,-34.78,5.84,0.0,1021.38,72.196,50.368515,-4.137656,56.0,NaN,,16.13,4.0,151.8,9 / 15,"$GPGSV,3,3,10,08,16,271,,29,03,082,*71::$GPGGA,184007,5022.111015,N,00408.259361,W,2,08,1.5,9.0,M,47.0,M,,*59::$GPVTG,151.8,T,151.8,M,8.7,N,16.1,K,D*1F::$GLGSV,1,1,0,*79::$GPRMC,184007,A,5022.111015,N,00408.259361,W,8.7,151.8,260417,4.8,W,D*1A::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",37804,2017-04-26 19:40:31:002
1.4341,7.495,7.2644,,,,,,,,,,193.0,-20.25,-50.21,-40.54,135.85,-26.16,12.22,0.0,1021.39,70.013,50.368515,-4.137656,56.0,NaN,,16.13,4.0,151.8,9 / 15,"$GPGSV,3,3,10,08,16,271,,29,03,082,*71::$GPGGA,184007,5022.111015,N,00408.259361,W,2,08,1.5,9.0,M,47.0,M,,*59::$GPVTG,151.8,T,151.8,M,8.7,N,16.1,K,D*1F::$GLGSV,1,1,0,*79::$GPRMC,184007,A,5022.111015,N,00408.259361,W,8.7,151.8,260417,4.8,W,D*1A::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",38004,2017-04-26 19:40:31:202
-1.4884,5.39,6.1009,,,,,,,,,,193.0,-20.25,-50.21,-40.54,135.85,-26.16,12.22,0.0,1021.42,70.013,50.368515,-4.137656,56.0,NaN,,16.13,4.0,151.8,9 / 15,"$GPGSV,3,3,10,08,16,271,,29,03,082,*71::$GPGGA,184007,5022.111015,N,00408.259361,W,2,08,1.5,9.0,M,47.0,M,,*59::$GPVTG,151.8,T,151.8,M,8.7,N,16.1,K,D*1F::$GLGSV,1,1,0,*79::$GPRMC,184007,A,5022.111015,N,00408.259361,W,8.7,151.8,260417,4.8,W,D*1A::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",38203,2017-04-26 19:40:31:401
-2.297,8.1242,5.6436,,,,,,,,,,215.0,-20.39,-49.15,-39.3,118.54,-40.64,13.71,0.0,1021.42,72.812,50.368515,-4.137656,56.0,NaN,,16.13,4.0,151.8,9 / 15,"$GPGSV,3,3,10,08,16,271,,29,03,082,*71::$GPGGA,184008,5022.108880,N,00408.257566,W,2,08,1.5,8.0,M,47.0,M,,*54::$GPVTG,151.8,T,151.8,M,8.7,N,16.2,K,D*1C::$GLGSV,1,1,0,*79::$GPRMC,184008,A,5022.108880,N,00408.257566,W,8.7,151.8,260417,4.8,W,D*16::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",38404,2017-04-26 19:40:31:602
2.1868,7.5845,3.6944,,,,,,,,,,230.0,-22.32,-47.32,-38.14,100.89,-53.13,22.15,0.0,1021.4,73.175,50.368515,-4.137656,56.0,NaN,,16.13,4.0,151.8,9 / 15,"$GPGSV,3,3,10,08,16,271,,29,03,082,*71::$GPGGA,184008,5022.108880,N,00408.257566,W,2,08,1.5,8.0,M,47.0,M,,*54::$GPVTG,151.8,T,151.8,M,8.7,N,16.2,K,D*1C::$GLGSV,1,1,0,*79::$GPRMC,184008,A,5022.108880,N,00408.257566,W,8.7,151.8,260417,4.8,W,D*16::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",38604,2017-04-26 19:40:31:802
2.001,10.7712,13.5826,,,,,,,,,,230.0,-26.72,-44.16,-38.76,9.8,-60.49,-30.62,0.0,1021.4,73.175,50.368515,-4.137656,56.0,NaN,,16.13,4.0,151.8,9 / 15,"$GPGSV,3,3,10,08,16,271,,29,03,082,*71::$GPGGA,184008,5022.108880,N,00408.257566,W,2,08,1.5,8.0,M,47.0,M,,*54::$GPVTG,151.8,T,151.8,M,8.7,N,16.2,K,D*1C::$GLGSV,1,1,0,*79::$GPRMC,184008,A,5022.108880,N,00408.257566,W,8.7,151.8,260417,4.8,W,D*16::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",38804,2017-04-26 19:40:32:002
-1.8646,8.3576,1.0021,,,,,,,,,,185.0,-31.03,-43.6,-41.5,105.38,-38.12,-8.38,0.0,1021.32,71.351,50.368515,-4.137656,56.0,NaN,,16.13,4.0,151.8,9 / 15,"$GPGSV,3,3,10,08,16,271,,29,03,082,*71::$GPGGA,184008,5022.108880,N,00408.257566,W,2,08,1.5,8.0,M,47.0,M,,*54::$GPVTG,151.8,T,151.8,M,8.7,N,16.2,K,D*1C::$GLGSV,1,1,0,*79::$GPRMC,184008,A,5022.108880,N,00408.257566,W,8.7,151.8,260417,4.8,W,D*16::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",39004,2017-04-26 19:40:32:202
-4.9134,4.542,11.1694,,,,,,,,,,185.0,-30.26,-49.99,-43.18,109.22,-75.79,61.74,0.0,1021.42,71.58,50.36845,-4.137565,56.0,NaN,,17.32,4.0,140.6,11 / 16,"$GPGSV,3,3,10,08,16,271,,29,03,082,*71::$GPGGA,184008,5022.108880,N,00408.257566,W,2,08,1.5,8.0,M,47.0,M,,*54::$GPVTG,151.8,T,151.8,M,8.7,N,16.2,K,D*1C::$GLGSV,1,1,0,*79::$GPRMC,184008,A,5022.108880,N,00408.257566,W,8.7,151.8,260417,4.8,W,D*16::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",39204,2017-04-26 19:40:32:402
3.5878,7.3881,3.4409,,,,,,,,,,241.0,-28.07,-54.27,-43.45,133.54,-20.42,23.74,0.0,1021.42,71.58,50.36845,-4.137565,56.0,NaN,,17.32,4.0,140.6,11 / 16,"$GPGSV,3,3,11,27,52,278,31,29,03,082,26,08,16,271,*49::$GPGGA,184009,5022.107046,N,00408.253910,W,2,10,1.1,9.0,M,47.0,M,,*5D::$GPVTG,140.6,T,140.6,M,9.3,N,17.3,K,D*19::$GLGSV,1,1,0,*79::$GPRMC,184009,A,5022.107046,N,00408.253910,W,9.3,140.6,260417,4.8,W,D*18::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,29,,,1.3,1.1,0.8*3F",39404,2017-04-26 19:40:32:602
-0.0469,3.9287,9.2519,,,,,,,,,,263.0,-28.44,-54.21,-43.79,313.85,-56.07,-46.2,0.0,1021.43,72.203,50.36845,-4.137565,56.0,NaN,,17.32,4.0,140.6,11 / 16,"$GPGSV,3,3,11,27,52,278,31,29,03,082,26,08,16,271,*49::$GPGGA,184009,5022.107046,N,00408.253910,W,2,10,1.1,9.0,M,47.0,M,,*5D::$GPVTG,140.6,T,140.6,M,9.3,N,17.3,K,D*19::$GLGSV,1,1,0,*79::$GPRMC,184009,A,5022.107046,N,00408.253910,W,9.3,140.6,260417,4.8,W,D*18::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,29,,,1.3,1.1,0.8*3F",39605,2017-04-26 19:40:32:803
0.5257,6.3097,8.4879,,,,,,,,,,263.0,-30.73,-51.89,-44.9,134.17,-23.01,0.29,0.0,1021.43,72.203,50.36845,-4.137565,56.0,NaN,,17.32,4.0,140.6,11 / 16,"$GPGSV,3,3,11,27,52,278,31,29,03,082,26,08,16,271,*49::$GPGGA,184009,5022.107046,N,00408.253910,W,2,10,1.1,9.0,M,47.0,M,,*5D::$GPVTG,140.6,T,140.6,M,9.3,N,17.3,K,D*19::$GLGSV,1,1,0,*79::$GPRMC,184009,A,5022.107046,N,00408.253910,W,9.3,140.6,260417,4.8,W,D*18::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,29,,,1.3,1.1,0.8*3F",39804,2017-04-26 19:40:33:002
2.7824,6.9367,8.0955,,,,,,,,,,253.0,-31.83,-49.55,-46.46,111.77,-36.57,-3.54,0.0,1021.41,73.363,50.36845,-4.137565,56.0,NaN,,17.32,4.0,140.6,11 / 16,"$GPGSV,3,3,11,27,52,278,31,29,03,082,26,08,16,271,*49::$GPGGA,184009,5022.107046,N,00408.253910,W,2,10,1.1,9.0,M,47.0,M,,*5D::$GPVTG,140.6,T,140.6,M,9.3,N,17.3,K,D*19::$GLGSV,1,1,0,*79::$GPRMC,184009,A,5022.107046,N,00408.253910,W,9.3,140.6,260417,4.8,W,D*18::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,29,,,1.3,1.1,0.8*3F",40005,2017-04-26 19:40:33:203
